id,name,latitude,longitude,altitude_m,source_type,department
74143003,HOUCHES (LES),45.8925,6.800667,1004,real,74
74173001,MEGEVE,45.855333,6.608167,1080,real,74
74173400,MEGEVE AUXI,45.855667,6.608,1080,real,74
74182001,MEYTHET,45.928167,6.094,455,real,74
74187001,MONTMIN,45.803833,6.265,1050,real,74
74189001,MONT-SAXONNEX,46.048167,6.483333,990,real,74
74191003,LE PLENEY,46.168333,6.692833,1515,real,74
74191406,Avoriaz,46.186167,6.779833,1768,real,74
74193001,LA CROISETTE,46.119167,6.171167,1175,real,74
74203001,NOVEL,46.368833,6.79,949,real,74
74208005,CHEDDE,45.923333,6.73,610,real,74
74211002,PERS JUSSY,46.098,6.2605,747,real,74
74221001,REPOSOIR (LE),46.011333,6.5355,975,real,74
74236002,MONT ARBOIS,45.855333,6.669,1833,real,74
74241001,ST JEOIRE,46.136667,6.477,535,real,74
74252001,ST SIGISMOND,46.076333,6.612167,1020,real,74
74256001,SALLANCHES,45.931667,6.640333,542,real,74
74258002,SAMOENS,46.086667,6.726667,785,real,74
74263001,SCIEZ,46.331667,6.378333,413,real,74
74266001,SERVOZ,45.931167,6.767333,815,real,74
74270400,Seythenex,45.713,6.276333,1159,real,74
74280001,THONES,45.877833,6.323,630,real,74
74281001,THONON-INRAE,46.366667,6.455,376,real,74
74285001,USINENS,46.008333,5.841667,417,real,74
74285002,USINENS SA,46.013,5.8445,452,real,74
74286001,VACHERESSE,46.316333,6.669833,790,real,74
74286400,VACHERESSE AUXI,46.315333,6.673333,790,real,74
74289001,VALLIERES,45.901667,5.921667,309,real,74
74290002,VALLORCINE_PLAN-DROIT,46.0205,6.919167,1326,real,74
74290003,VALLORCINE,46.0205,6.919167,1326,real,74
74292001,VAULX,45.918,5.994667,520,real,74
77006001,ARBONNE,48.416667,2.565,73,real,77
77019002,BALLOY,48.398333,3.146667,55,real,77
77033001,BEZALLES,48.678333,3.241833,163,real,77
77042001,BOISSY-LE-CHAT.,48.825,3.14,133,real,77
77053002,BRI-COMTE-ROB.,48.68,2.646667,75,real,77
77054001,LA BROSSE-MX,48.351667,3.023333,77,real,77
77058001,BUSSY,48.843167,2.699,125,real,77
77066002,CERNEUX,48.726833,3.359167,183,real,77
77069001,CHAILLY,48.461667,2.607333,79,real,77
77084001,CHANGIS,48.964667,3.011833,70,real,77
77100003,LE CHATELET,48.490833,2.801833,85,real,77
77103001,CHATILLON-LA-B.,48.542333,2.810333,93,real,77
77108001,CHELLES,48.890333,2.607,60,real,77
77113002,CHEVRU,48.726833,3.203333,158,real,77
77114002,CHEVRY-COSSIGNY,48.707833,2.678833,103,real,77
77120001,COCHEREL,49.02,3.106667,185,real,77
77126001,CONGIS,49.021667,2.965,66,real,77
77135001,COURPALAY,48.647833,2.966167,95,real,77
77142001,CRECY-LA-CHAP.,48.856833,2.910833,52,real,77
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,real,77
77153003,DAMMARTIN - DDE,49.062167,2.704167,111,real,77
77159001,DONNEMARIE,48.474667,3.1265,97,real,77
77164001,ECHOUBOULAINS,48.464833,2.945333,118,real,77
77164002,ECHOUBOULAINS-LES GARGOTS,48.463833,2.9455,117,real,77
77175001,EVRY-GREGY,48.653333,2.63,90,real,77
77177001,FAVIERES,48.791667,2.765,115,real,77
77181003,FERRIERES - ONF,48.823333,2.693333,101,real,77
77182003,FERTE-GAUCHER,48.779333,3.307667,113,real,77
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,real,77
77192002,FONTENAY-TRES,48.691667,2.823833,105,real,77
77211001,NANGIS,48.595333,3.007667,128,real,77
77221001,GUERMANTES,48.853333,2.698333,98,real,77
77239001,JOUY-LE-CHATEL,48.6895,3.125167,135,real,77
77284003,MEAUX,48.954,2.925667,67,real,77
77288005,MELUN - VILLE,48.531667,2.646667,44,real,77
77292001,MESSY,48.968167,2.698333,75,real,77
77297001,MONDREVILLE,48.14,2.61,96,real,77
77306001,MELUN,48.610333,2.6795,91,real,77
77320002,MOUROUX_SAPC,48.847,3.0585,148,real,77
77333003,NEMOURS,48.27,2.715,73,real,77
77339001,NOISY-SUR-ECOLE,48.356667,2.496667,102,real,77
77359002,PERTHES,48.471667,2.551667,81,real,77
77379002,PROVINS,48.551667,3.285,96,real,77
77379004,PROVINS-DE GAULLE,48.559167,3.286,97,real,77
77390001,ROISSY-EN-BRIE,48.795,2.636667,103,real,77
77403001,ST-BRICE,48.555,3.36,100,real,77
77405001,ST-CYR/MORIN-BG,48.908333,3.183333,63,real,77
77406002,ST-DENIS-LES-R.,48.841667,3.208333,147,real,77
77418001,ST-LOUP-DE-NAUD,48.536167,3.210167,99,real,77
77419001,ST-MAMMES,48.386667,2.811667,55,real,77
77431001,ST-PIERRE-LES-N,48.263333,2.646667,117,real,77
77447002,SEINE-PORT,48.547667,2.576333,76,real,77
77449001,SERRIS,48.845,2.788333,130,real,77
77459002,SOURDUN,48.538333,3.355,148,real,77
77463001,THOMERY,48.41,2.781667,57,real,77
77464002,THORIGNY,48.891167,2.713833,112,real,77
77468001,TORCY,48.8635,2.651,43,real,77
77478001,USSY-SUR-MARNE,48.973667,3.093667,69,real,77
77485001,LE VAUDOUE,48.3595,2.516333,68,real,77
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,real,77
77515001,VILLEROY,48.991667,2.773333,109,real,77
77524001,VIMPELLES,48.46,3.151667,72,real,77
77530001,VOULTON_SAPC,48.612667,3.350333,175,real,77
83001001,ADRETS DE L EST,43.523333,6.813333,310,real,83
83002001,AIGUINES,43.775,6.245,800,real,83
83002004,AIGUINES_SAPC,43.7945,6.244833,563,real,83
83004003,LESARCS PARADOU,43.45,6.476667,48,real,83
83004004,LES ARCS_SAPC,43.451,6.470833,55,real,83
83007004,AUPS,43.641,6.1875,497,real,83
83008001,BAGNOLS-EN-FORET,43.538333,6.698333,320,real,83
83008002,BAGNOLS EN FORET,43.539667,6.685167,249,real,83
83009004,BANDOL,43.146667,5.751667,152,real,83
83009005,BANDOL-BELLEVUE,43.145833,5.745,73,real,83
83011001,BARGEMON,43.621833,6.564667,372,real,83
83012001,BARJOLS,43.557167,6.003833,267,real,83
83016001,LE BEAUSSET,43.196667,5.801667,178,real,83
83018001,BESSE-SUR-ISSOLE,43.352333,6.206667,266,real,83
83019002,BORMES LES MIMOSAS,43.195167,6.379333,88,real,83
83023001,BRIGNOLES,43.408333,6.091667,240,real,83
83026001,CABASSE,43.4445,6.199167,171,real,83
83028001,CALLAS,43.585333,6.547167,308,real,83
83031001,LE LUC,43.383167,6.386167,80,real,83
83035001,LE CASTELLET-AERO,43.252167,5.784667,417,real,83
83035002,LE CASTELLET_SAPC,43.1845,5.7725,66,real,83
83037001,LA CELLE,43.394667,5.991167,250,real,83
83042001,COGOLIN_SAPC,43.261667,6.510333,31,real,83
83043005,COLLOBRIERES_SAPC,43.232167,6.258,128,real,83
83044001,COMPS-ST JEAN,43.708833,6.5095,884,real,83
83044003,COMPS-SUR-ARTUBY,43.658833,6.471333,892,real,83
83046001,COTIGNAC,43.554333,6.129,375,real,83
83049003,CUERS-POUVEREL,43.2395,6.085833,121,real,83
83049005,CUERS,43.247667,6.131333,72,real,83
83050005,DRAGUI-IERES,43.526667,6.433333,232,real,83
83050007,DRAGUIGNAN_SAPC,43.526167,6.453333,173,real,83
83051001,ENTRECASTEAUX,43.521333,6.252167,279,real,83
83056001,FIGANIERES,43.565,6.511667,270,real,83
83061001,FREJUS,43.4235,6.738,7,real,83
83061005,FREJUS-PLAINE,43.428833,6.7015,7,real,83
83061007,FREJUS MONT VINAIGRE,43.502667,6.8155,560,real,83
83067001,GONFARON-AGGLO,43.319,6.286667,170,real,83
83068001,GRIMAUD,43.271667,6.521667,75,real,83
83069001,HYERES,43.1005,6.147,2,real,83
83069002,PORQUEROLLES,43.000167,6.227167,143,real,83
83069003,ILE DU LEVANT,43.0325,6.469333,118,real,83
83069008,HYERES-PEPINIERES,42.998667,6.1965,12,real,83
83069015,PORQUEROLL-PORT,43.002833,6.203833,3,real,83
83069016,HYERES-PLAGE,43.115667,6.1545,9,real,83
83070002,LE LAVANDOU,43.143,6.366833,103,real,83
83072001,LORGUES,43.491167,6.3575,203,real,83
83074002,LA MARTRE,43.770667,6.598667,967,real,83
83075001,LES MAYONS_SAPC,43.316833,6.358333,147,real,83
83077001,MEOUNES LES MONTRIEUX_SAPC,43.258,5.964833,309,real,83
83080001,MONS,43.694333,6.710167,878,real,83
83083001,MONTFORT-SUR-ARGENS_SAPC,43.469667,6.127,141,real,83
83086001,GRAND COURRENT,43.405,6.566667,375,real,83
83093005,PLAN D'AUPS - STE BAUME_SAPC,43.342667,5.728333,605,real,83
83101001,CAP CAMARAT,43.2005,6.6745,107,real,83
83102001,REGUSSE,43.655,6.128333,525,real,83
83102005,REGUSSE,43.668167,6.105167,561,real,83
83104001,RIANS,43.618167,5.7525,390,real,83
83108001,LA ROQUEBRUSSANNE,43.334333,5.9875,352,real,83
83113002,ST JULIEN,43.708333,5.903333,510,real,83
83115001,STE MAXIME,43.322167,6.642667,24,real,83
83116001,ST MAXIMIN-DDE,43.45,5.861667,310,real,83
83116003,ST MAXIMIN-AUTOROUTE,43.451667,5.881667,300,real,83
83116004,ST MAXIMIN-OLLI,43.480667,5.851167,295,real,83
83116022,ST MAXIMIN LA STE BAUME,43.4775,5.847833,294,real,83
83118002,LE DRAMONT,43.4145,6.852833,124,real,83
83118006,ST RAPHAEL,43.501667,6.881667,309,real,83
83118009,ST RAPHAEL-MF,43.468333,6.92,12,real,83
83119003,ST TROPEZ,43.271667,6.648333,3,real,83
83124002,SEILLANS,43.580167,6.622167,278,real,83
83126001,LA SEYNE-SUR-MER,43.098833,5.872,36,real,83
83133002,TANNERON MARJOR,43.563333,6.853333,417,real,83
83133003,PEGOMAS-TANNERON,43.562667,6.897,483,real,83
83137001,TOULON,43.114,5.9005,3,real,83
83138002,TOURRETTES,43.612667,6.724167,240,real,83
83145001,VARAGES,43.593833,5.962833,348,real,83
83147001,VERIGNON,43.657833,6.27,839,real,83
83148002,VIDAUBAN,43.386667,6.525,282,real,83
83150002,VINON SUR VERDON,43.734,5.782667,271,real,83
83153001,CAP CEPET,43.079333,5.940833,115,real,83
84001001,ALTHEN,43.989833,4.962167,35,real,84
84003002,APT-VITON,43.881,5.414,242,real,84
84003003,APT,43.892,5.381833,222,real,84
84005001,AUREL,44.123333,5.413333,725,real,84
84007005,AVIGNON,43.911333,4.9025,34,real,84
84009002,LA BASTIDE DES JOURDANS,43.787333,5.615,381,real,84
84014001,BEAUMONT-DE-PERTUIS,43.733333,5.741667,255,real,84
84014002,BEAUMONT DE PERTUIS,43.756167,5.698,431,real,84
84015002,BEAUMONT-MT  SEREIN,44.180667,5.255833,1445,real,84
84017006,CHALET REYNARD,44.151167,5.319667,1455,real,84
84017007,BEDOIN,44.129667,5.199667,358,real,84
84020003,BONNIEUX,43.833167,5.302667,250,real,84
84020004,BONNIEUX/PLAINE,43.868333,5.301667,175,real,84
84022001,BUISSON,44.280667,4.990333,176,real,84
84025001,CABRIERES D'AVIGNON,43.883667,5.164833,142,real,84
84026003,CADENET,43.718833,5.353,152,real,84
84028001,CAIRANNE,44.215,4.943333,118,real,84
84031001,CARPENTRAS,44.083667,5.058333,98,real,84
84031004,CARPENTRAS-FAUCONNETTE,44.033833,5.089667,148,real,84
84033001,CASTELLET/VAL.,43.848333,5.488333,288,real,84
84033002,CASTELLET,43.8395,5.478833,438,real,84
84035003,CAVAILLON,43.8565,5.032333,70,real,84
84035005,CAVAILLON,43.832833,5.056667,75,real,84
84036001,GADAGNE,43.933167,4.9245,110,real,84
84037002,CHATEAUNEUF DU PAPE,44.0815,4.811333,106,real,84
84039001,COURTHEZON,44.074833,4.921167,40,real,84
84044001,ENTRECHAUX,44.217667,5.143333,285,real,84
84051001,GOULT,43.895,5.248667,175,real,84
84052001,GRAMBOIS,43.763333,5.63,460,real,84
84054001,ISLE SUR SORGUE,43.9015,5.051167,64,real,84
84055001,JONQUERETTES,43.950833,4.932,58,real,84
84057001,JOUCAS,43.918333,5.26,200,real,84
84060002,LAGARDE-D APT,44.015,5.475,1018,real,84
84064001,LAPALUD,44.3205,4.658167,46,real,84
84066002,LIOUX,43.941667,5.291667,282,real,84
84068001,LOURMARIN,43.766667,5.366667,224,real,84
84069001,MALAUCENE,44.168833,5.116333,348,real,84
84073001,MENERBES,43.832667,5.230667,252,real,84
84074004,MERINDOL,43.752167,5.192667,150,real,84
84075002,METHAMIS,44.012,5.209167,250,real,84
84076002,MIRABEAU,43.708167,5.615167,391,real,84
84078001,MONDRAGON,44.233333,4.711667,39,real,84
84079001,MONIEUX,44.057,5.338667,818,real,84
84082001,MORMOIRON,44.072833,5.209667,308,real,84
84085003,MURS-SALUT,43.943333,5.241667,470,real,84
84085004,MURS,43.938167,5.2255,488,real,84
84086001,OPPEDE CRETE DU PETIT  LUBERON,43.811,5.146,672,real,84
84087001,ORANGE,44.1445,4.861,57,real,84
84088002,PERNES LES FONTAINES,43.977667,5.080167,150,real,84
84089003,PERTUIS,43.695833,5.507667,208,real,84
84091001,PIOLENC,44.195333,4.785,42,real,84
84094001,PUYMERAS,44.2895,5.131333,392,real,84
84095001,PUYVERT,43.731667,5.345,150,real,84
84103001,RUSTREL,43.9245,5.492667,400,real,84
84107002,ST CHRISTOL,44.040667,5.492833,836,real,84
84108001,ST DIDIER,44.006667,5.103333,152,real,84
84110001,ST LEGER,44.213667,5.265167,390,real,84
84115001,ST PIERRE,44.086667,5.161667,290,real,84
84118001,ST SATURNIN LES APT,43.930833,5.372,322,real,84
84118004,ST SATURNIN-LES LAYS,43.977333,5.3955,835,real,84
84121001,SANNES,43.754833,5.499333,307,real,84
84122001,SARRIANS GAYET,44.086667,4.936667,43,real,84
84122002,SARRIANS,44.087,4.971167,36,real,84
84122003,SARRIANS,44.104333,4.921667,54,real,84
84123001,SAULT-VILLAGE,44.089833,5.417333,792,real,84
84123004,SAULT,44.068333,5.396667,670,real,84
84125003,SAVOILLAN,44.179833,5.375167,510,real,84
84126001,SEGURET,44.2075,5.001833,140,real,84
84127001,SERIGNAN,44.19,4.841667,80,real,84
84129001,SORGUES,44.0195,4.853333,23,real,84
84130001,SUZETTE,44.172167,5.054333,454,real,84
84133001,TOUR D AIGUES,43.733333,5.561667,260,real,84
84137001,VAISON LA ROMAINE,44.258333,5.063333,240,real,84
84138001,VALREAS,44.380167,4.963833,202,real,84
84138003,VALREAS COTEAU,44.369833,5.012833,325,real,84
84140001,VAUGINES,43.773667,5.412333,345,real,84
84143001,VENASQUE,43.964333,5.1885,520,real,84
84144001,VIENS,43.896333,5.5665,620,real,84
84145001,VILLARS,43.928333,5.425,325,real,84
84145002,VILLARS-BERRE,44.003333,5.438833,1020,real,84
84150001,VISAN,44.336667,4.9055,141,real,84
89003001,AILLANT,47.874,3.353667,124,real,89
89005001,ANCY-LE-FRANC,47.777,4.161667,180,real,89
89014001,ARCES,48.078167,3.583167,266,real,89
89025002,AVALLON VEYRAT,47.476667,3.93,196,real,89
89025006,AVALLON,47.495667,3.898333,245,real,89
89046001,BLENEAU,47.695833,2.957833,155,real,89
89048001,BOEURS EN OTHE,48.148333,3.7425,243,real,89
89049001,BOIS-D ARCY,47.547667,3.716333,210,real,89
89066001,CERISIERS,48.131667,3.486667,150,real,89
89068001,CHABLIS_SAPC,47.822,3.791167,141,real,89
89076001,CHAMPLOST,48.026333,3.669833,122,real,89
89086001,CHARNY,47.882667,3.080333,179,real,89
89092002,CHATEL-GERARD,47.6285,4.096333,315,real,89
89120001,COULOURS,48.162333,3.611333,228,real,89
89131001,CRUZY_SAPC,47.852,4.2245,291,real,89
89133001,CUDOT_SAPC,47.983833,3.1775,170,real,89
89141001,DISSANGIS,47.596833,3.984667,194,real,89
89142001,DIXMONT,48.075833,3.442333,145,real,89
89165001,FLACY,48.225667,3.61,118,real,89
89173001,FONTAINES,47.691,3.259333,320,real,89
89192001,GRANDCHAMP_SAPC,47.7815,3.1895,180,real,89
89204002,ISLE-SUR-SEREIN,47.583333,4.006667,200,real,89
89206001,JOIGNY,47.982833,3.370833,75,real,89
89215001,LAIN,47.615167,3.344333,300,real,89
89227001,LIGNY-LE-CHATEL,47.939,3.728667,155,real,89
89253001,MERRY-SUR-YONNE,47.565167,3.5995,225,real,89
89260001,MOLESMES_SAPC,47.610333,3.463833,355,real,89
89273001,ST FARGEAU_SAPC,47.625833,3.133833,258,real,89
89277002,NITRY,47.6695,3.880667,245,real,89
89279001,NOYERS,47.693,4.002,185,real,89
89279002,NOYERS_SAPC,47.682833,3.949,266,real,89
89295001,AUXERRE-PERRIGNY,47.824667,3.549667,152,real,89
89311001,POURRAIN,47.7825,3.4035,210,real,89
89318002,QUARRE-LES-TOMBES,47.334333,4.032833,570,real,89
89333001,ST ANDRE,47.488333,4.058667,300,real,89
89336001,ST BRANCHER,47.4455,3.987167,345,real,89
89341001,ST CYR LES COLONS,47.740167,3.744167,280,real,89
89342001,ST DENIS LES SENS,48.220833,3.266833,65,real,89
89344002,ST FARGEAU - SEPTFONDS,47.701833,3.096167,198,real,89
89346001,AUXERRE,47.8015,3.5455,207,real,89
89349001,ST LEGER VAUBAN,47.357,4.063833,464,real,89
89349005,ST-LEGER-VAUBAN_SA,47.361167,4.08,517,real,89
89362001,ST MORE,47.578833,3.774333,130,real,89
89365001,SAINT PRIVE,47.658,2.985333,198,real,89
89378001,SAUVIGNY,47.518333,3.981667,308,real,89
89380001,SAVIGNY/CLAIRIS,48.0865,3.104,184,real,89
89382002,SEIGNELAY,47.904167,3.596167,117,real,89
89387002,SENS,48.167667,3.288667,70,real,89
89391001,SERGINES,48.346667,3.263333,115,real,89
89397001,SOMMECAISE,47.8485,3.233167,200,real,89
89414001,ST MARTIN-SUR-OREUSE,48.2915,3.335833,88,real,89
89418001,TONNERRE,47.867833,3.977167,137,real,89
89418007,TONNERRE JOUDRE,47.868167,3.995,200,real,89
89446001,VEZELAY,47.4615,3.740333,244,real,89
89467001,VILLETHIERRY,48.263833,3.0745,154,real,89
89469001,PERCENEIGE,48.356833,3.381167,165,real,89
89470001,VILLIERS-LES-HAUTS,47.727167,4.144167,243,real,89
89478001,VINCELLES,47.705167,3.624833,111,real,89
